date,rain_mm_daily
15-06-2014,0.61840194
16-06-2014,0.052401796
16-06-2014,0.052401796
17-06-2014,0.23025833
17-06-2014,0.23025833
18-06-2014,0.057963654
18-06-2014,0.057963654
19-06-2014,0.9447523
19-06-2014,0.9447523
20-06-2014,0.13219751
20-06-2014,0.13219751
21-06-2014,0.21465309
21-06-2014,0.21465309
22-06-2014,0.30627286
22-06-2014,0.30627286
23-06-2014,0.49306822
23-06-2014,0.49306822
24-06-2014,1.1840072
24-06-2014,1.1840072
25-06-2014,1.6422142
25-06-2014,1.6422142
26-06-2014,0.1923386
26-06-2014,0.1923386
27-06-2014,0.11299364
27-06-2014,0.11299364
28-06-2014,0.33204818
28-06-2014,0.33204818
29-06-2014,0.36107564
29-06-2014,0.36107564
30-06-2014,0
30-06-2014,0
01-07-2014,0.64215064
01-07-2014,0.64215064
02-07-2014,0.4960187
02-07-2014,0.4960187
03-07-2014,0.5820822
03-07-2014,0.5820822
04-07-2014,9.512215
04-07-2014,9.512215
05-07-2014,4.895415
05-07-2014,4.895415
06-07-2014,0.9833072
06-07-2014,0.9833072
07-07-2014,0.92640334
07-07-2014,0.92640334
08-07-2014,5.974017
08-07-2014,5.974017
09-07-2014,0.001918525
09-07-2014,0.001918525
10-07-2014,0
10-07-2014,0
11-07-2014,0.000560656
11-07-2014,0.000560656
12-07-2014,4.447801
12-07-2014,4.447801
13-07-2014,2.8683562
13-07-2014,2.8683562
14-07-2014,2.2170467
14-07-2014,2.2170467
15-07-2014,0.19591674
15-07-2014,0.19591674
16-07-2014,4.716668
16-07-2014,4.716668
17-07-2014,0.46433884
17-07-2014,0.46433884
18-07-2014,2.5589726
18-07-2014,2.5589726
19-07-2014,17.54164
19-07-2014,17.54164
20-07-2014,0.5125776
20-07-2014,0.5125776
21-07-2014,0.0479836
21-07-2014,0.0479836
22-07-2014,0
22-07-2014,0
23-07-2014,0.006778166
23-07-2014,0.006778166
24-07-2014,0.023858622
24-07-2014,0.023858622
25-07-2014,0.003280118
25-07-2014,0.003280118
26-07-2014,3.940628
26-07-2014,3.940628
27-07-2014,6.3925276
27-07-2014,6.3925276
28-07-2014,0.027168542
28-07-2014,0.027168542
29-07-2014,0.06869063
29-07-2014,0.06869063
30-07-2014,1.2487136
30-07-2014,1.2487136
31-07-2014,0
31-07-2014,0
01-08-2014,8.208192
01-08-2014,8.208192
02-08-2014,12.061668
02-08-2014,12.061668
03-08-2014,6.185744
03-08-2014,6.185744
04-08-2014,0.19461289
04-08-2014,0.19461289
05-08-2014,1.6840695
05-08-2014,1.6840695
06-08-2014,9.845085
06-08-2014,9.845085
07-08-2014,0.26879087
07-08-2014,0.26879087
08-08-2014,9.96813
08-08-2014,9.96813
09-08-2014,0.7582791
09-08-2014,0.7582791
10-08-2014,24.346249
10-08-2014,24.346249
11-08-2014,3.2956545
11-08-2014,3.2956545
12-08-2014,5.720725
12-08-2014,5.720725
13-08-2014,4.075738
13-08-2014,4.075738
14-08-2014,10.833279
14-08-2014,10.833279
15-08-2014,1.3077893
15-08-2014,1.3077893
16-08-2014,1.9979421
16-08-2014,1.9979421
17-08-2014,4.8833637
17-08-2014,4.8833637
18-08-2014,0.69898367
18-08-2014,0.69898367
19-08-2014,0.50186735
19-08-2014,0.50186735
20-08-2014,0.25966203
20-08-2014,0.25966203
21-08-2014,8.822069
21-08-2014,8.822069
22-08-2014,0.48468634
22-08-2014,0.48468634
23-08-2014,2.260344
23-08-2014,2.260344
24-08-2014,0.000959262
24-08-2014,0.000959262
25-08-2014,0.004846603
25-08-2014,0.004846603
26-08-2014,0.003151596
26-08-2014,0.003151596
27-08-2014,0.3406536
27-08-2014,0.3406536
28-08-2014,3.5090559
28-08-2014,3.5090559
29-08-2014,7.6114016
29-08-2014,7.6114016
30-08-2014,0.44775197
30-08-2014,0.44775197
31-08-2014,0
31-08-2014,0
01-09-2014,1.1347774
01-09-2014,1.1347774
02-09-2014,0
02-09-2014,0
03-09-2014,0.16368926
03-09-2014,0.16368926
04-09-2014,0.7235669
04-09-2014,0.7235669
05-09-2014,2.7949848
05-09-2014,2.7949848
06-09-2014,1.2845323
06-09-2014,1.2845323
07-09-2014,0.000536442
07-09-2014,0.000536442
08-09-2014,0.000812113
08-09-2014,0.000812113
09-09-2014,0.000899658
09-09-2014,0.000899658
10-09-2014,0.001054257
10-09-2014,0.001054257
11-09-2014,0.21777488
11-09-2014,0.21777488
12-09-2014,0.14422369
12-09-2014,0.14422369
13-09-2014,0.11606142
13-09-2014,0.11606142
14-09-2014,0.14893897
14-09-2014,0.14893897
15-09-2014,0.24737604
15-09-2014,0.24737604
16-09-2014,0.083792955
16-09-2014,0.083792955
